Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 17:33:42 EDT,2020-07-16,17:33:42,Native Video,7,3,2,2,0,0,0,0,0,0,share,-,0,8984119,0,00:03:37,https://www.facebook.com/groups/643541389464960/permalink/912603965892033,"This is how the Majority of people feel . When you see the job and education of this African American. Think about the BLM group If America today was as racist as they say How come you see African Americans As politicians, Judges ,actors ,singers,business Owners, teachers,etc The others are no different than our own Aussie battles doing it tough,",,,,,,,,,-2.71
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 17:18:14 EDT,2020-07-16,17:18:14,Native Video,4,0,1,2,0,1,0,0,0,0,share,-,0,446464,0,00:06:58,https://www.facebook.com/groups/643541389464960/permalink/912597292559367,Learning about ANTIFA,,,,,,,,,-4.75
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 17:11:41 EDT,2020-07-16,17:11:41,Native Video,3,1,0,2,0,0,0,0,0,0,share,-,0,895999,0,00:03:46,https://www.facebook.com/groups/643541389464960/permalink/912594705892959,"Proof who funds BLM HAMAS ""M"" Brotherhood",,,,,,,,,-6.33
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39886,N/A,2020-07-16 16:22:08 EDT,2020-07-16,16:22:08,Status,17,0,17,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159460098821789,Could anyone recommend a probiotic suitable for a 6 month old who’s always struggled with a colicky tummy. Have tried elimination diet for allergy but not really helping. Thank you 🙏 I’m in the UK,,,,,,,,,-3.41
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39886,N/A,2020-07-16 16:18:11 EDT,2020-07-16,16:18:11,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159459984521789,Wanted to ask guys just curious has anyone used homeopathic for celiac disease. Been looking into it found a few people who have used certain natural Medicine and it has helped them. My 5 year was diagnosed without biopsy just because his levels for bloods were 10 times higher than should. Can someone help me please,,,,,,,,,-116
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1819,N/A,2020-07-16 16:05:10 EDT,2020-07-16,16:05:10,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,244650,0,02:13:04,https://www.facebook.com/groups/1218342048354149/permalink/1481655458689472,https://www.facebook.com/HighWireTalk/videos/654489298481227/,https://www.facebook.com/HighWireTalk/videos/654489298481227/,,,The HighWire with Del Bigtree,"COVID-19: WHAT WE DON’T KNOW 

Dr. Kaufman’s Inconvenient Truth About SARS-CoV-2; Disney Channel Star Risks Everything; Big Pharma’s New Toy; Andy Wakefield's New Film

#Covid19 #TheAct #1986 #ProjectVCTR #Winning #LeighAllynBaker #AndrewKaufman",,,,-34
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39886,N/A,2020-07-16 15:39:41 EDT,2020-07-16,15:39:41,Status,69,5,64,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159459995926789,"ANONYMOUS POST: Hi all, I’m due in October with my second child and I’m not having the whooping cough vaccine this time around as I’ve been researching into vaccines the last few years. However I still find myself getting nervous when confronted by doctors as such about my reasons why. What would be the 3 main things you would respond to them if they ask me again (which they will!) up to now I’ve been telling them I’m waiting until I’m later in the pregnancy but now I’m going to just tell them out right that I’m not having it. Just would be good to have a few points to remember - I already have my own as to what I’m going to say, but want to see if I’m missing anything and what you would say if In my situation. Thanks so much!",,,,,,,,,1.19
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39886,N/A,2020-07-16 15:04:20 EDT,2020-07-16,15:04:20,Status,39,2,22,0,0,0,0,12,0,3,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159459692806789,"just met my freind with her baby ,baby just had jab mmr, combinatuon of 5 more things , she messaged me saying baby wont stop crying ,she has given her calpol , bit worried for baby what else can she have? for the crying",,,,,,,,,-1.49
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 14:39:03 EDT,2020-07-16,14:39:03,Photo,5,3,0,1,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912518269233936,,https://www.facebook.com/KimVugaLoveAustraliaorLeaveParty/photos/a.144897189176541/1197829790549937/?type=3,,FORGET ELECTRIC CARS LOVE AUSTRALIA YOB-171 LET'S BRING BACK TTK AND FORD MANUFACTURING AND THE AUSSIE JOBS THAT GO WITH IT! Love Australia or Leave Party,Kim Vuga Love Australia or Leave Party,"Yes! Australia! 🇦🇺 🇦🇺🇦🇺🇦🇺🇦🇺

The more Australian Industries, the better off Australia will be.

Now is the time for Australia to think ‘BIG’ and start to rebuild and start manufacturing!

JOIN US TODAY!

FREE MEMBERSHIP ALL STATES & TERRITORIES IN JULY 

Join here ➡️ https://www.loveaustraliaorleave.com.au/copy-of-membership

#LoveAustraliaOrLeaveParty

#Lookafterourownbackyard
#PuttingAussiesFirst",,,,-4.6
Anti Mask Anti vaccine Pro Freedom,,325450458467336,none,,,2020-08-31 10:29:10 EDT,N/A,N/A,2020-07-16 14:36:37 EDT,2020-07-16,14:36:37,Status,34,2,32,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/325450458467336/permalink/325453295133719,Movement to stand up to tyranny and organize let ppl know we are not going to take it anymore.,,,,,,,,,1.55
Anti Mask Anti vaccine Pro Freedom,,325450458467336,none,,,2020-08-31 10:29:10 EDT,N/A,N/A,2020-07-16 14:36:07 EDT,2020-07-16,14:36:07,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/325450458467336/permalink/325453038467078,Movement to get other ppl on board who are not alone to stand up to tyranny and organize,,,,,,,,,-44
Anti Mask Anti vaccine Pro Freedom,,325450458467336,none,,,2020-08-31 10:29:10 EDT,N/A,N/A,2020-07-16 14:35:40 EDT,2020-07-16,14:35:40,Photo,14,9,0,2,0,0,0,1,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/325450458467336/permalink/325452861800429,,https://www.facebook.com/photo.php?fbid=3336874306332170&set=gm.325452861800429&type=3,,,,,,,,-1.43
Anti Mask Anti vaccine Pro Freedom,,325450458467336,none,,,2020-08-31 10:29:10 EDT,N/A,N/A,2020-07-16 14:31:46 EDT,2020-07-16,14:31:46,Status,1,0,0,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/325450458467336/permalink/325450471800668,,,,,,,,,,-22
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 14:07:03 EDT,2020-07-16,14:07:03,Native Video,7,1,2,2,2,0,0,0,0,0,share,No,0,10601173,0,00:00:20,https://www.facebook.com/groups/643541389464960/permalink/912501049235658,,https://www.facebook.com/Official.Friends.of.Russia/videos/1272070106285202/,,,Friends of Russia,Поцелуй дельфина!,,,,-2.71
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 13:45:29 EDT,2020-07-16,13:45:29,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912488829236880,I like this one!!,https://www.facebook.com/photo.php?fbid=10217232553477112&set=p.10217232553477112&type=3,,"This is what virologist wear to protect themselves from a virus. Don't worry, though. Your bandana probably works, too.",Amy,🤷‍♀️,,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 13:44:52 EDT,2020-07-16,13:44:52,Photo,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912488529236910,I like this one!!,https://www.facebook.com/photo.php?fbid=10217232553477112&set=p.10217232553477112&type=3,,"This is what virologist wear to protect themselves from a virus. Don't worry, though. Your bandana probably works, too.",Amy,🤷‍♀️,,,,-11.5
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1819,N/A,2020-07-16 13:14:30 EDT,2020-07-16,13:14:30,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1481556955365989,,,,,,,,,,-34
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 13:12:24 EDT,2020-07-16,13:12:24,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,5663410,0,00:08:09,https://www.facebook.com/groups/643541389464960/permalink/912468969238866,Wow,,,,,,,,,-38
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1819,N/A,2020-07-16 12:20:24 EDT,2020-07-16,12:20:24,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1481520012036350,NY Take Action!,https://nyassembly.gov/leg/?bn=A10813&term=2019,,,New York State Assembly | Bill Search and Legislative Information,,,,,-40
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1538,N/A,2020-07-16 12:10:31 EDT,2020-07-16,12:10:31,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1605232133111028/permalink/2397872190513681,,https://www.activistpost.com/%E2%80%A6/africa-to-become-testing-gro,,,Africa to Become Testing Ground for “Trust Stamp” Vaccine Record and Payment System - Activist Post,"The program, which was first launched in late 2018, will see Trust Stamp’s digital identity platform integrated into the GAVI-Mastercard “Wellness Pass.”",,,,-38
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39886,N/A,2020-07-16 11:59:46 EDT,2020-07-16,11:59:46,Status,66,1,64,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159459364976789,"Hi everyone, I have mastitis and feel awful, fever, aching, headache, sore breast but I want to do everything to avoid taking antibiotics. Has anyone got rid of it naturally even when it has got to the fever stage? Thanks",,,,,,,,,1.14
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39886,N/A,2020-07-16 11:48:58 EDT,2020-07-16,11:48:58,Status,15,1,14,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159459229086789,"Hello, Can someone please recommend a good craniosacral ostepath for my 10 months baby ? She is developing squint eyes I believe and would like to cure without any surgery. Thank you so much:) Edited to add location : I am in Wembley, London",,,,,,,,,-3.87
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39886,N/A,2020-07-16 11:48:51 EDT,2020-07-16,11:48:51,Status,158,5,153,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159459351086789,"Has anyone waited naturally without an injection till their placenta removed itself and came out, if so how long did it take?",,,,,,,,,2.72
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 11:39:18 EDT,2020-07-16,11:39:18,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912413689244394,,,,,,,,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 11:23:38 EDT,2020-07-16,11:23:38,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/912404492578647,NEVER GET ON THE WRONG SIDE OF ANGIE!!!!!!!!,,,,,,,,,-42
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1819,N/A,2020-07-16 10:14:46 EDT,2020-07-16,10:14:46,Status,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1481440828710935,"In the files, I've added a briefing package for A10813 that you can share with your assemblyman and also use for your reference. Thank you!",,,,,,,,,-26
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1819,N/A,2020-07-16 09:59:44 EDT,2020-07-16,09:59:44,Photo,2,0,1,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1481431522045199,"Please sign and share, if you can. I'm being blocked. Thank you.",,,,,,,,,-0.88
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39886,N/A,2020-07-16 09:57:03 EDT,2020-07-16,09:57:03,Status,14,0,14,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159458983876789,Can you please recommend a good natural B12 supplement with methylcobalamin? (For my husband suffering from Post Viral Fatigue) thanks in advance x,,,,,,,,,-4.14
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1538,N/A,2020-07-16 09:28:42 EDT,2020-07-16,09:28:42,Link,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1605232133111028/permalink/2397766550524245,"5G radiation/sickness will be blamed on ""covid""",https://www.12news.com/article/news/health/coronavirus/no-parent-should-sign-this-agreement-waivers-related-to-covid-19-raise-concerns/75-e46cc38f-7b01-4789-a98d-6c7e81db2d46,,,'No parent should sign this agreement': Waivers related to COVID-19 raise concerns,Waivers to attend summer school activities and other events are releasing organizations if someone gets COVID-19. A Valley attorney warns against agreeing to them.,,,,-19
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1538,N/A,2020-07-16 09:26:54 EDT,2020-07-16,09:26:54,Link,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1605232133111028/permalink/2397765510524349,,https://blogs.scientificamerican.com/observations/we-have-no-reason-to-believe-5g-is-safe/,,,We Have No Reason to Believe 5G Is Safe,"The technology is coming, but contrary to what some people say , there could be health risks",,,,-19
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-16 09:19:52 EDT,2020-07-16,09:19:52,Native Video,4,3,0,0,1,0,0,0,0,0,share,No,0,1247,0,00:04:58,https://www.facebook.com/groups/643541389464960/permalink/912321882586908,,https://www.facebook.com/moose.maggs/videos/156071479264356/,,,Moose,Moose Maggs Live at Bendigo,,,,-4.75
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1819,N/A,2020-07-16 09:07:02 EDT,2020-07-16,09:07:02,Link,14,6,4,2,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1481397368715281,"-Per Rita Palma-HIGHEST ACTION ALERT/ GREAT NEWS!!! GET ON THE PHONE THIS AM!!!! CIRCULATE THIS POST!! We have the Assembly companion to the ""Doctor's Orders"" Bill- a bill that PROTECTS THE MEDICAL EXEMPTION TO VACCINES. This will protect your right to REFUSE ANY VACCINE (including WARP SPEED COVID VACCINE) that your healthcare provider says MAY HARM YOUR CHILD'S HEALTH. That's right, your child does NOT have to be in a coma to qualify for an exemption and get an education. Imagine that. PLEASE KEEP IT POLITE AND RESPECTFUL. S7573/ A10813 is a two-house bill held by majority members. It CAN pass into law. A win for us in NY is NOW WITHIN REACH. Here is the link- READ THIS SHORT BILL: https://nyassembly.gov/leg/?bn=A10813&term=2019 GOAL: We have to get DEMOCRATIC CO-SPONSORS on this bill RIGHT NOW. That means if you have a Democrat Assemblymember, or have established a relationship to one/ many, call them and ask them to co-sponsor this bill. If you have a Republican Assemblymember, please wait to call and make the request until we have a robust list of Democrats supporting the bill. We have had MANY Democrat Assemblymembers say they will not sponsor the bill, but are HAPPY AND WILLING TO co-sponsor. Time to call them on this. If you don't know your rep, find them here: nyassembly.gov QUESTIONS? GUIDANCE? COMMENTS? Fire away- but read the bill first. And post the feedback you get from offices.",https://nyassembly.gov/leg/?bn=A10813&term=2019,,,New York State Assembly | Bill Search and Legislative Information,,,,,-1.43
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39886,N/A,2020-07-16 08:47:06 EDT,2020-07-16,08:47:06,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159458404006789,"Holistic health for Tick prevention. A great article packed with info from animal owners who embrace the chemical free way. CAM4animals has been set up for pet owners and guardians with your philosophies, do take a look and support us.",https://www.facebook.com/cam4animals/photos/a.235281397017271/717386768806729/?type=3,,,CAM4animals,"❤️🐕‍🦺🐾  TICK AWARENESS WEEK❗️

We asked our supporters what they use to deter ticks ~ read their #holistichealth suggestions in our blog  

👉https://cam4animals.co.uk/supporters-tick-tips/

Check your #pets

#dogs #DogsofTwittter #doglovers #LymeDisease #naturalhealth  #herbs #essentialoils  #homeopathy 

Hedgerow Hounds Vita Canis  Dorwest Herbs Pro-Equine Ltd CSJ Tick Twister TickKey International Inc Harbour Hounds The British Association of Homeopathic Veterinary Surgeons (BAHVS)",,,,-77
